"id","company_name","position","job_description","key_skills","industries"
76868720,"РТСофт","Middle Python developer","<html><body><p><strong>Наша команда разрабатывает и внедряет высокотехнологичные программные продукты, которые автоматизируют управление транспортом тепло-/ электроэнергии, предотвращают развитие аварий, управляют технологическими процессами на энергообъектах, предприятиях и микросетях.</strong></p> <p><strong>Если вы готовы решать по-настоящему сложные задачи, которые, возможно, до вас не решал никто, обладаете аналитическими способностями, если вас не пугают масштабные проекты и профессиональные вызовы – присоединяйтесь!</strong></p> <p><strong>Станьте частью нашей команды в качестве Python developer!</strong></p> <p><strong>Задачи:</strong></p> <ul> <li> <p>разработка серверного программного обеспечения, решающего задачи конвертации и сопоставления данных для нужд электроэнергетики;</p> </li> <li> <p>разработка нового функционала, оптимизация, рефакторинг и развитие существующего кода на языке Python с использованием лучших практик разработки (автоматическое тестирование, код-ревью, SOLID, DRY);</p> </li> <li> <p>разработка модели баз данных;</p> </li> <li> <p>участие в проектировании архитектуры разрабатываемых систем.</p> </li> </ul> <p><strong>Требуемые навыки:</strong></p> <ul> <li> <p>уверенное знание Python 3 и его основных библиотек;</p> </li> <li> <p>опыт коммерческой разработки от двух лет;</p> </li> <li> <p>опыт разработки веб-приложений с использованием фреймворков экосистемы Python (asyncio, fastapi, django и др.);</p> </li> <li> <p>понимание принципов объектно-ориентированного программирования;</p> </li> <li> <p>знание SQL, опыт работы с СУБД (PostgreSQL, MS SQL и т.д.);</p> </li> <li> <p>умение работать с системами контроля версий (git);</p> </li> <li> <p>умение писать хорошо поддерживаемый код;</p> </li> <li> <p>ответственность и аккуратность;</p> </li> <li> <p>умение тестировать свой код и работать с чужим;</p> </li> <li> <p>коммуникативность, доброжелательность, умение работать в команде.</p> </li> </ul> <p><strong>Приветствуется:</strong></p> <ul> <li> <p>знание асинхронных фреймворков;</p> </li> <li> <p>опыт построения масштабируемых систем;</p> </li> <li> <p>опыт написания автотестов;</p> </li> <li> <p>базовые знания HTML, CSS, JavaScript.</p> </li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>непосредственное участие в разработке высокотехнологичных программных продуктов;</li> <li>работу в современной гибкой среде, где есть возможность самостоятельно принимать решения;</li> <li>дружескую открытую атмосферу, где приветствуется инициативность и поощряется нестандартный подход;</li> <li>развитие через новые и сложные задачи;</li> <li>достойную белую заработную плату, перспективы роста;</li> <li>возможности обучения и обмена опытом за счет компании (семинары, конференции, тренинги, в том числе и по индивидуальной программе);</li> <li>медицинскую страховку (ДМС).</li> <li>возможность удаленно работать.</li> </ul> <p><strong>Существующий стек технологий: </strong>Python, Go, .NET Core, RabbitMQ, PostgreSQL, MongoDB, React, новый дизайн.</p> <p> </p> <p> </p> <p> </p> <p>　</p></body></html>","Python; Django Framework; Linux; ООП; Git; JavaScript; PostgreSQL; FastAPI; ","7.539; "
81254369,"ХайТэк Девелопмент Групп","Python Middle Developer","<html><body><p>Уважаемые соискатели!</p> <p>Мы в поиске опытного Python-разработчика для работы на проекте.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Разработка функционала для интернет-магазина;</li> <li>Разработка пользовательского функционала покупки;</li> <li>Разработка личного кабинета для продавца;</li> <li>Оптимизация и улучшение производительности существующего кода;</li> <li>Участие в проектировании архитектуры приложений;</li> <li>Тестирование и отладка разработанного функционала;</li> <li>Поддержание коммуникации с другими участниками проекта.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Уверенное владение Python 3, опыт коммерческой разработки от 2 лет;</li> <li>Уверенное владение фреймворком Django, Celery, DRF;</li> <li>Опыт работы с PostgreSQL, Redis, RabbitMQ;</li> <li>Понимание монолитной/микросервисной архитектуры приложения;</li> <li>Понимание и практическое использование принципов SOLID/DRY/KISS;</li> <li>Понимание и применение сопутствующих технологий Git, Docker;</li> <li>Опыт написания модульных автотестов.</li> </ul> <p><strong>Готовы предложить:</strong></p> <ul> <li> <p>Удаленный формат работы, полный рабочий день, пятидневная рабочая неделя;</p> </li> <li> <p>Конкурентная заработная плата;</p> </li> <li> <p>Сотрудничество через ИП / самозанятость;</p> </li> <li>Интересные задачи, возможность реализации в новом проекте компании;</li> <li>Минимум бюрократии и максимальную свободу выбора в принятии решений;</li> <li>Демократичное руководство, команду профессионалов и единомышленников.</li> </ul> <p>В данный момент мы НЕ ГОТОВЫ рассматривать кандидатов, которые <em>находятся на обучении</em> в рамках каких-либо образовательных курсов и <em>не имеют реального коммерческого опыта от 2 лет</em>.</p> <p>Но если ты обладаешь всеми необходимыми компетенциями и опытом, готов к новым вызовам и хочешь работать с перспективными проектами, то отправляй свой отклик прямо сейчас!</p></body></html>","Python; Django Framework; PostgreSQL; Redis; RabbitMQ; Git; ","7.541; 7.540; "
84009729,"LLC Evido ge","Python developer (middle)","<html><body><p>We are looking for a Python developer responsible for developing new features and supporting old ones.</p> <p>Need a middle developer with commercial experience in Django.</p> <p><strong>What will you do:</strong></p> <ul> <li>Develop and maintain applications and microservices for our products</li> <li>Work on the scalability, resilience, and security of our servers</li> <li>Participate in the design and development of APIs for interaction with frontend and other services</li> <li>Implement algorithms and systems that ensure the efficiency and performance of our products</li> <li>Perform code testing and debugging to ensure product quality</li> <li>Track key system performance metrics and develop and test hypotheses to improve them</li> </ul> <p> </p> <p><strong>What’s important for us: </strong></p> <ul> <li>You have experience in commercial development in Django, and your portfolio includes examples of realized projects.</li> <li>You are autonomous and proactive</li> <li>You are able to accept and work with constructive criticism</li> <li>You are confident with development tools such as Git, Docker, and CI/CD.</li> </ul> <p>◦ Experience with version control systems (e.g. Git)</p> <p>◦ Know how to work with Docker and understand how containerization works</p> <p>◦ Know how to customize the CI/CD process, using GitlabCI as an example.</p> <ul> <li>You have experience with databases (SQL and NoSQL), know the basics of database design and optimization</li> <li>Your English level allows you to follow the latest trends in the industry, learn best practices, and get information from primary sources (videos, articles, documentation).</li> <li>You know how to design and implement RESTful APIs</li> <li>You are ready to participate in code reviews and follow the code standards adopted by the team</li> <li>Independence</li> <li>Flexibility</li> <li>Proactivity and initiative (you don’t wait for someone to come and tell you what needs to be done, but offer new ideas to improve the quality of the product)</li> <li>Analytical thinking</li> <li>Understanding and pursuing business objectives</li> <li>Ability to balance between ""make everything perfect"" and ""make it functional""</li> </ul> <p> </p> <p><strong>It would be a plus if you:</strong></p> <ul> <li>Have experience with integration services</li> <li>Skills in working with nix-like OS</li> <li>Have skills in working with complex constructions in Celery</li> <li>Experience in product support</li> </ul> <p><strong>In our backend team, you will have:</strong></p> <ul> <li>Many interesting tasks</li> <li>Opportunity to propose your ideas and influence the business processes</li> <li>Ability to grow and develop fast</li> </ul> <p><strong>Hiring process: </strong></p> <p>We’ll need to see your portfolio (GitHub), or if you are not allowed to show us your previous projects, you are able to make a test task.</p> <p><strong>What we offer:</strong></p> <ul> <li>Opportunity to be the first to establish the World's largest online social media and social networking service as an advertising platform in the region</li> <li>Opportunity for personal growth and development within a fast-changing and growing international organization,</li> <li>Competitive compensation</li> <li>Flexible remote hours and vacation policy</li> <li>Compensation for professional education</li> </ul> <ul> <li>A friendly and modern business environment</li> </ul></body></html>","Python; SQL; Django Framework; REST API; Backend; Jira; Git; Docker; ","11.459; 7.539; "
83500026,"Си-Норд","Python Developer (Middle)","<html><body><p><strong>О нас:</strong></p> <p>Си-Норд – российский лидер в разработке и продаже оборудования для частных охранных предприятий. Продуктами нашей компании пользуются сотни тысяч людей в России, Казахстане, Мексике, Турции, Венесуэле, Греции, Латвии, ЮАР, Аргентине и Чили.</p> <p><strong>Обязанности</strong></p> <ul> <li>Разработка новой функциональности и внесение изменений в существующую;</li> <li>Ревью ТЗ с точки зрения полноты и непротиворечивости текущей реализации системы;</li> <li>Код-ревью;</li> <li>Участие в регулярных церемониях: дейли, ретроспектива, планирование;</li> <li>Формирование фидбека о работе других членов команды по запросу;</li> <li>Поддержка существующего серверного решения и оперативная помощь в решении проблем;</li> <li>Оценка трудозатрат на разработку;</li> <li>Декомпозиция и техническое описание задач;</li> <li>Взаимодействие с другими командами (QA, прошивка оборудования, мобильная разработка) в рамках разработки и тестирования новой функциональности;</li> </ul> <p><strong>Требования</strong></p> <ul> <li>Отличные знания Python. Опыт коммерческой разработки от 1-го года.</li> <li>Linux: базовые навыки администрирование, настройка среды разработки</li> <li>Опыт работы с Redis, Kafka, RabbitMQ</li> <li>Опыт работы с REST API, graphQL</li> <li>Умение использовать Docker</li> <li>Участие в проработке решений, в т.ч составление UML-диаграмм</li> <li>Понимание паттернов</li> </ul> <p><strong>Условия</strong></p> <ul> <li>Конкурентный уровень ЗП по договоренности;</li> <li>График 5/2 гибрид, необходимо периодически присутствовать в офисе;</li> <li>Статус аккредитованной ИТ компании;</li> <li>У нас функциональные команды по каждой из подсистем - Облако, Видеосервис, Мобильные, Прошивка и разработка устройств;</li> <li>Офис в стиле лофт;</li> <li>Кикер, настольный теннис и спортивный уголок;</li> </ul></body></html>","","8.484; 7.540; 7.539; "
84080090,"Новео","QA Automation Engineer Middle/ Middle+ (Python / Selenium), Remote","<html><body><p>НОВЕО - международная компания, с 2002 года предоставляющая услуги по заказной разработке ПО для западноевропейского рынка.</p> <p>Как можно работать: по трудовому договору с оплатой в валюте страны или через договор с ИП/самозанятым с оплатой в евро.</p> <p>Рабочие языки на проекте: английский, русский.</p> <p>Мы приглашаем в компанию QA Automation инженеров с опытом написания коммерческих проектов на <strong>Python / Selenium​​​​​​​.<br/><br/>Описание проекта: </strong>компания заказчика это финтех-проект, цифровая и открытая банковская платформа, которая помогает быстро запускать цифровые банки, предлагать инновационные финансовые услуги и способствовать финансовой доступности.<br/>В условиях активного роста продукт и его коммерческое предложение очень быстро эволюционируют, чтобы максимально соответствовать ожиданиям различных типов клиентов: банков, EP / EME, BAAS, нео-банков.​​​​​​​​​​​​​​​​​​​​​<br/><br/><strong>Технический стек: QA: </strong></p> <ul> <li>Python</li> <li>Selenium</li> <li>Allure</li> <li>Gitlab</li> <li>API</li> </ul> <p><strong>Ожидания от кандидата:</strong></p> <ul> <li>Intermediate English;</li> <li>опыт автоматизированного тестирования от 2 лет;</li> <li>опыт ручного тестирования от 1,5 лет;</li> <li>знание техник тест-дизайна;</li> <li>опыт написания тестов на языке <strong>Python / Selenium</strong><strong>;</strong></li> <li>опыт тестирования API;</li> <li>уверенный пользователь GIT, понимание его основных flow;</li> <li> <p>локация близкая к Европе (GMT+2).</p> </li> </ul> <p><strong>Что ты получаешь:</strong></p> <ul> <li> <p>трудоустройство по трудовому договору страны или через договор с ИП без привязки к определенному местонахождению;</p> </li> <li> <p>оплачиваемый отпуск и больничные;</p> </li> <li> <p>работа в профессиональной распределенной команде над интересными проектами;</p> </li> <li> <p>возможность изучения новых технологий и их применение на практике, внутреннее обучение;</p> </li> <li> <p>участие во внутренних митапах, постоянный обмен опытом с коллегами;</p> </li> <li> <p>четко выстроенные процессы и методологии разработки;</p> </li> <li> <p>бесплатное изучение иностранных языков в рабочее время с преподавателями компании (английский, французский);</p> </li> <li> <p>компенсацию медицинских услуг, массажа или спорта (внутренний аналог ДМС).</p> </li> </ul> <p><br/><strong>О компании Новео:</strong></p> <ul> <li>20 лет на рынке;</li> <li>производственные отделы в странах Восточной Европы;</li> </ul> <p><strong>Присоединяйся к команде разработчиков НОВЕО для решения интересных задач!</strong></p></body></html>","","7.540; 7.539; "
84080041,"Новео","QA Automation Engineer Middle/Middle+ (Python / Selenium), Remote","<html><body><p>НОВЕО - международная компания, с 2002 года предоставляющая услуги по заказной разработке ПО для западноевропейского рынка.</p> <p>Как можно работать: по трудовому договору с оплатой в валюте страны или через договор с ИП/самозанятым с оплатой в евро.</p> <p>Рабочие языки на проекте: английский, русский.</p> <p>Мы приглашаем в компанию QA Automation инженеров с опытом написания коммерческих проектов на <strong>Python / Selenium​​​​​​​.<br/><br/>Описание проекта: </strong>компания заказчика это финтех-проект, цифровая и открытая банковская платформа, которая помогает быстро запускать цифровые банки, предлагать инновационные финансовые услуги и способствовать финансовой доступности.<br/>В условиях активного роста продукт и его коммерческое предложение очень быстро эволюционируют, чтобы максимально соответствовать ожиданиям различных типов клиентов: банков, EP / EME, BAAS, нео-банков.​​​​​​​​​​​​​​​​​​​​​<br/><br/><strong>Технический стек: QA: </strong></p> <ul> <li>Python</li> <li>Selenium</li> <li>Allure</li> <li>Gitlab</li> <li>API</li> </ul> <p><strong>Ожидания от кандидата:</strong></p> <ul> <li>Intermediate English;</li> <li>опыт автоматизированного тестирования от 2 лет;</li> <li>опыт ручного тестирования от 1,5 лет;</li> <li>знание техник тест-дизайна;</li> <li>опыт написания тестов на языке <strong>Python / Selenium</strong><strong>;</strong></li> <li>опыт тестирования API;</li> <li>уверенный пользователь GIT, понимание его основных flow;</li> <li> <p>локация близкая к Европе (GMT+2).</p> </li> </ul> <p><strong>Что ты получаешь:</strong></p> <ul> <li> <p>трудоустройство по трудовому договору страны или через договор с ИП без привязки к определенному местонахождению;</p> </li> <li> <p>оплачиваемый отпуск и больничные;</p> </li> <li> <p>работа в профессиональной распределенной команде над интересными проектами;</p> </li> <li> <p>возможность изучения новых технологий и их применение на практике, внутреннее обучение;</p> </li> <li> <p>участие во внутренних митапах, постоянный обмен опытом с коллегами;</p> </li> <li> <p>четко выстроенные процессы и методологии разработки;</p> </li> <li> <p>бесплатное изучение иностранных языков в рабочее время с преподавателями компании (английский, французский);</p> </li> <li> <p>компенсацию медицинских услуг, массажа или спорта (внутренний аналог ДМС).</p> </li> </ul> <p><br/><strong>О компании Новео:</strong></p> <ul> <li>20 лет на рынке;</li> <li>производственные отделы в странах Восточной Европы;</li> </ul> <p><strong>Присоединяйся к команде разработчиков НОВЕО для решения интересных задач!</strong></p></body></html>","","7.540; 7.539; "
84080029,"Новео","QA Automation Engineer Middle / Middle+ (Python / Selenium), Remote","<html><body><p>НОВЕО - международная компания, с 2002 года предоставляющая услуги по заказной разработке ПО для западноевропейского рынка.</p> <p>Как можно работать: по трудовому договору с оплатой в валюте страны или через договор с ИП/самозанятым с оплатой в евро.</p> <p>Рабочие языки на проекте: английский, русский.</p> <p>Мы приглашаем в компанию QA Automation инженеров с опытом написания коммерческих проектов на <strong>Python / Selenium​​​​​​​.<br/><br/>Описание проекта: </strong>компания заказчика это финтех-проект, цифровая и открытая банковская платформа, которая помогает быстро запускать цифровые банки, предлагать инновационные финансовые услуги и способствовать финансовой доступности.<br/>В условиях активного роста продукт и его коммерческое предложение очень быстро эволюционируют, чтобы максимально соответствовать ожиданиям различных типов клиентов: банков, EP / EME, BAAS, нео-банков.​​​​​​​​​​​​​​​​​​​​​<br/><br/><strong>Технический стек: QA: </strong></p> <ul> <li>Python</li> <li>Selenium</li> <li>Allure</li> <li>Gitlab</li> <li>API</li> </ul> <p><strong>Ожидания от кандидата:</strong></p> <ul> <li>Intermediate English;</li> <li>опыт автоматизированного тестирования от 2 лет;</li> <li>опыт ручного тестирования от 1,5 лет;</li> <li>знание техник тест-дизайна;</li> <li>опыт написания тестов на языке <strong>Python / Selenium</strong><strong>;</strong></li> <li>опыт тестирования API;</li> <li>уверенный пользователь GIT, понимание его основных flow;</li> <li> <p>локация близкая к Европе (GMT+2).</p> </li> </ul> <p><strong>Что ты получаешь:</strong></p> <ul> <li> <p>трудоустройство по трудовому договору страны или через договор с ИП без привязки к определенному местонахождению;</p> </li> <li> <p>оплачиваемый отпуск и больничные;</p> </li> <li> <p>работа в профессиональной распределенной команде над интересными проектами;</p> </li> <li> <p>возможность изучения новых технологий и их применение на практике, внутреннее обучение;</p> </li> <li> <p>участие во внутренних митапах, постоянный обмен опытом с коллегами;</p> </li> <li> <p>четко выстроенные процессы и методологии разработки;</p> </li> <li> <p>бесплатное изучение иностранных языков в рабочее время с преподавателями компании (английский, французский);</p> </li> <li> <p>компенсацию медицинских услуг, массажа или спорта (внутренний аналог ДМС).</p> </li> </ul> <p><br/><strong>О компании Новео:</strong></p> <ul> <li>20 лет на рынке;</li> <li>производственные отделы в странах Восточной Европы;</li> </ul> <p><strong>Присоединяйся к команде разработчиков НОВЕО для решения интересных задач!</strong></p></body></html>","","7.540; 7.539; "
84080011,"Новео","QA Automation Engineer Middle/ Middle+ (Python / Selenium), Remote","<html><body><p>НОВЕО - международная компания, с 2002 года предоставляющая услуги по заказной разработке ПО для западноевропейского рынка.</p> <p>Как можно работать: по трудовому договору с оплатой в валюте страны или через договор с ИП/самозанятым с оплатой в евро.</p> <p>Рабочие языки на проекте: английский, русский.</p> <p>Мы приглашаем в компанию QA Automation инженеров с опытом написания коммерческих проектов на <strong>Python / Selenium​​​​​​​.<br/><br/>Описание проекта: </strong>компания заказчика это финтех-проект, цифровая и открытая банковская платформа, которая помогает быстро запускать цифровые банки, предлагать инновационные финансовые услуги и способствовать финансовой доступности.<br/>В условиях активного роста продукт и его коммерческое предложение очень быстро эволюционируют, чтобы максимально соответствовать ожиданиям различных типов клиентов: банков, EP / EME, BAAS, нео-банков.​​​​​​​​​​​​​​​​​​​​​<br/><br/><strong>Технический стек: QA: </strong></p> <ul> <li>Python</li> <li>Selenium</li> <li>Allure</li> <li>Gitlab</li> <li>API</li> </ul> <p><strong>Ожидания от кандидата:</strong></p> <ul> <li>Intermediate English;</li> <li>опыт автоматизированного тестирования от 2 лет;</li> <li>опыт ручного тестирования от 1,5 лет;</li> <li>знание техник тест-дизайна;</li> <li>опыт написания тестов на языке <strong>Python / Selenium</strong><strong>;</strong></li> <li>опыт тестирования API;</li> <li>уверенный пользователь GIT, понимание его основных flow;</li> </ul> <p><strong>Что ты получаешь:</strong></p> <ul> <li> <p>трудоустройство по трудовому договору страны или через договор с ИП без привязки к определенному местонахождению;</p> </li> <li> <p>оплачиваемый отпуск и больничные;</p> </li> <li> <p>работа в профессиональной распределенной команде над интересными проектами;</p> </li> <li> <p>возможность изучения новых технологий и их применение на практике, внутреннее обучение;</p> </li> <li> <p>участие во внутренних митапах, постоянный обмен опытом с коллегами;</p> </li> <li> <p>четко выстроенные процессы и методологии разработки;</p> </li> <li> <p>бесплатное изучение иностранных языков в рабочее время с преподавателями компании (английский, французский);</p> </li> <li> <p>компенсацию медицинских услуг, массажа или спорта (внутренний аналог ДМС).</p> </li> </ul> <p><br/><strong>О компании Новео:</strong></p> <ul> <li>20 лет на рынке;</li> <li>производственные отделы в странах Восточной Европы;</li> </ul> <p><strong>Присоединяйся к команде разработчиков НОВЕО для решения интересных задач!</strong></p></body></html>","","7.540; 7.539; "
84018020,"Ельмеев Данил Георгиевич","Python Middle / Senior разработчик","<html><body><p>(возможно совмещение)</p> <p><strong>Мы строим сервисы автоматизации бизнес процессов для маркетплейсов. Ищем разработчика с успешным опытом работы и жизнеобеспечения сервисов на работу с 15-20 тысячами рекламных кампаний одновременно.</strong></p> <p><br/>От вас мы хотим видеть:<br/>- Соблюдение дедлайнов<br/>- Качественное выполнение поставленых задач<br/><br/>Требования;<br/>- Опыт работы с высоконагружеными сервисами<br/><br/>Рассмотрим совмещение проектов, так как наш проектов не требует полного рабочего дня.</p> <p><strong>Условия:</strong></p> <ul> <li>График работы вы выбираете сами. Для нас главное соблюдение дедлайна.</li> <li>Заработная плата сдельная состоит из оклада и премий, выплачивается раз в неделю.<br/><br/>Огромная просьба не откликаться без опыта работы.</li> </ul></body></html>","Python; ",""
84062081,"Новео","QA Automation Engineer Middle/Middle+ (Python/Selenium, English) remote","<html><body><p><strong>Мы — международная IT-компания НОВЕО. </strong>С 2002 г. мы занимаемся проектами по разработке софта для крупных западноевропейских компаний (банки, автомобильные концерны, телекоммуникационные компании, медицинские организации etc).</p> <p>Компанию отличает продуктовый подход к разработке и плотная интеграция IT-специалистов в распределенную команду, что позволяет им напрямую влиять на техническое решение, качество кода и конечный результат. В работе мы ценим инициативность и идеи, предлагаемые для развития продукта.</p> <p><strong>Где и как можно работать:</strong> <strong>удаленно из любой страны</strong> по договору ИП/самозанятости (с оплатой в евро) или в одном из офисов компании.</p> <p><strong>Проекты: </strong>среднесрочные и долгосрочные - от 6 мес. до 5-10 лет. Рабочие языки на проектах: английский, русский, французский.</p> <p>Мы приглашаем в нашу команду <em>QA Automation инженера</em> с опытом написания коммерческих проектов на <strong>Python+Selenium.<br/>Проект </strong>представляет собой цифровую и открытую банковскую платформу, которая помогает быстро запускать цифровые банки, предлагать инновационные финансовые услуги и продвигать финансовую доступность. В условиях сильного роста продукт и его коммерческое предложение развиваются очень быстро, чтобы максимально соответствовать ожиданиям различных типам клиентов: банков, EP/EME, BAAS, необанков. <strong>Технический стек:</strong> Python, Selenium, Allure, Gitlab, API.</p> <p><strong>Мы ждём от тебя:</strong></p> <ul> <li>опыт автоматизированного тестирования <strong>на Python+Selenium</strong> от 2 лет;</li> <li>опыт ручного тестирования веб-приложений от 1 года;</li> <li>знание техник тест-дизайна;</li> <li>опыт тестирования API;</li> <li>готовность совмещать автоматизированное и ручное тестирование;</li> <li>владение <strong>разговорным английским языком</strong> (чтение/составление тех.документации, общение с командой разработки) - уровень Upper-Intermediate и выше.</li> </ul> <p><strong>Что ты получаешь:</strong></p> <ul> <li>достойный уровень заработной платы;</li> <li>трудоустройство по трудовому договору страны или через договор с ИП/самозанятости без привязки к определенному местонахождению;</li> <li>оплачиваемый отпуск и больничные;</li> <li>cтабильную долгосрочную загрузку (8 часов в день, 40 часов в неделю), <strong>гибкий график</strong> работы, <strong>удаленно/офис</strong>;</li> <li>работа в профессиональной распределенной команде над интересными проектами;</li> <li>продуманный онбординг с опытным наставником, возможность изучения новых технологий и их применение в проектах, внутреннее обучение, митапы, tech talks и прокачка технических навыков (в рабочее время);</li> <li>сильную команду разработчиков, четко выстроенные процессы и методологии разработки;</li> <li>бесплатное изучение иностранных языков в рабочее время с преподавателями компании (английский, французский);</li> <li>компенсацию медицинских услуг, массажа или спорта (внутренний аналог ДМС).</li> </ul> <p><strong>О компании Новео:</strong></p> <ul> <li>20 лет на рынке;</li> <li>производственные отделы в странах Восточной Европы.</li> </ul> <p><strong>Присоединяйся к команде Новео</strong> <strong>для решения интересных задач!</strong></p></body></html>","QA; Selenium; Python; Тестирование; ","7.540; 7.539; "
84061998,"Новео","QA Automation Engineer Middle/Middle+ (Python/Selenium, English), remote","<html><body><p><strong>Мы — международная IT-компания НОВЕО. </strong>С 2002 г. мы занимаемся проектами по разработке софта для крупных западноевропейских компаний (банки, автомобильные концерны, телекоммуникационные компании, медицинские организации etc).</p> <p>Компанию отличает продуктовый подход к разработке и плотная интеграция IT-специалистов в распределенную команду, что позволяет им напрямую влиять на техническое решение, качество кода и конечный результат. В работе мы ценим инициативность и идеи, предлагаемые для развития продукта.</p> <p><strong>Где и как можно работать:</strong> <strong>удаленно из любой страны</strong> по договору ИП/самозанятости (с оплатой в евро) или в одном из офисов компании.</p> <p><strong>Проекты: </strong>среднесрочные и долгосрочные - от 6 мес. до 5-10 лет. Рабочие языки на проектах: английский, русский, французский.</p> <p>Мы приглашаем в нашу команду <em>QA Automation инженера</em> с опытом написания коммерческих проектов на <strong>Python+Selenium.<br/>Проект </strong>представляет собой цифровую и открытую банковскую платформу, которая помогает быстро запускать цифровые банки, предлагать инновационные финансовые услуги и продвигать финансовую доступность. В условиях сильного роста продукт и его коммерческое предложение развиваются очень быстро, чтобы максимально соответствовать ожиданиям различных типам клиентов: банков, EP/EME, BAAS, необанков. <strong>Технический стек:</strong> Python, Selenium, Allure, Gitlab, API.</p> <p><strong>Мы ждём от тебя:</strong></p> <ul> <li>опыт автоматизированного тестирования <strong>на Python+Selenium</strong> от 2 лет;</li> <li>опыт ручного тестирования веб-приложений от 1 года;</li> <li>знание техник тест-дизайна;</li> <li>опыт тестирования API;</li> <li>готовность совмещать автоматизированное и ручное тестирование;</li> <li>владение <strong>разговорным английским языком</strong> (чтение/составление тех.документации, общение с командой разработки) - уровень Upper-Intermediate и выше.</li> </ul> <p><strong>Что ты получаешь:</strong></p> <ul> <li>достойный уровень заработной платы;</li> <li>трудоустройство по трудовому договору страны или через договор с ИП/самозанятости без привязки к определенному местонахождению;</li> <li>оплачиваемый отпуск и больничные;</li> <li>cтабильную долгосрочную загрузку (8 часов в день, 40 часов в неделю), <strong>гибкий график</strong> работы, <strong>удаленно/офис</strong>;</li> <li>работа в профессиональной распределенной команде над интересными проектами;</li> <li>продуманный онбординг с опытным наставником, возможность изучения новых технологий и их применение в проектах, внутреннее обучение, митапы, tech talks и прокачка технических навыков (в рабочее время);</li> <li>сильную команду разработчиков, четко выстроенные процессы и методологии разработки;</li> <li>бесплатное изучение иностранных языков в рабочее время с преподавателями компании (английский, французский);</li> <li>компенсацию медицинских услуг, массажа или спорта (внутренний аналог ДМС).</li> </ul> <p><strong>О компании Новео:</strong></p> <ul> <li>20 лет на рынке;</li> <li>производственные отделы в странах Восточной Европы.</li> </ul> <p><strong>Присоединяйся к команде Новео</strong> <strong>для решения интересных задач!</strong></p></body></html>","QA; Selenium; Python; Тестирование; ","7.540; 7.539; "
